Date,State/UnionTerritory,Confirmed
21/07/20,Himachal Pradesh,1631
21/07/20,Jammu and Kashmir,14650
21/07/20,Jharkhand,5756
21/07/20,Karnataka,67420
21/07/20,Kerala,13274
21/07/20,Ladakh,1195
21/07/20,Madhya Pradesh,23310
21/07/20,Maharashtra,318695
21/07/20,Manipur,1925
21/07/20,Meghalaya,466
21/07/20,Mizoram,297
21/07/20,Nagaland,1021
21/07/20,Odisha,18110
21/07/20,Puducherry,2092
21/07/20,Punjab,10510
21/07/20,Rajasthan,30390
21/07/20,Sikkim,305
21/07/20,Tamil Nadu,175678
21/07/20,Telangana,46274
21/07/20,Tripura,3079
21/07/20,Uttarakhand,4642
21/07/20,Uttar Pradesh,51160
21/07/20,West Bengal,44769
22/07/20,Andaman and Nicobar Islands,212
22/07/20,Andhra Pradesh,58668
22/07/20,Arunachal Pradesh,858
22/07/20,Assam,25382
22/07/20,Bihar,28952
22/07/20,Chandigarh,751
22/07/20,Chhattisgarh,5729
22/07/20,Dadra and Nagar Haveli and Daman and Diu,705
22/07/20,Delhi,125096
22/07/20,Goa,4027
22/07/20,Gujarat,50379
22/07/20,Haryana,27462
22/07/20,Himachal Pradesh,1664
22/07/20,Jammu and Kashmir,15258
22/07/20,Jharkhand,6159
22/07/20,Karnataka,71069
22/07/20,Kerala,13994
22/07/20,Ladakh,1198
22/07/20,Madhya Pradesh,24095
22/07/20,Maharashtra,327031
22/07/20,Manipur,2015
22/07/20,Meghalaya,490
22/07/20,Mizoram,317
22/07/20,Nagaland,1030
22/07/20,Odisha,18757
22/07/20,Puducherry,2179
22/07/20,Punjab,10889
22/07/20,Rajasthan,31373
22/07/20,Sikkim,330
22/07/20,Tamil Nadu,180643
22/07/20,Telangana,47705
22/07/20,Tripura,3331
22/07/20,Uttarakhand,4849
22/07/20,Uttar Pradesh,53288
22/07/20,West Bengal,47030
23/07/20,Andaman and Nicobar Islands,221
23/07/20,Andhra Pradesh,64713
23/07/20,Arunachal Pradesh,949
23/07/20,Assam,26772
23/07/20,Bihar,30369
23/07/20,Chandigarh,793
23/07/20,Chhattisgarh,5968
23/07/20,Dadra and Nagar Haveli and Daman and Diu,733
23/07/20,Delhi,126323
23/07/20,Goa,4176
23/07/20,Gujarat,51399
23/07/20,Haryana,28186
23/07/20,Himachal Pradesh,1725
23/07/20,Jammu and Kashmir,15711
23/07/20,Jharkhand,6485
23/07/20,Karnataka,75833
23/07/20,Kerala,15032
23/07/20,Ladakh,1206
23/07/20,Madhya Pradesh,24842
23/07/20,Maharashtra,337607
23/07/20,Manipur,2060
23/07/20,Meghalaya,514
23/07/20,Mizoram,317
23/07/20,Nagaland,1084
23/07/20,Odisha,19835
23/07/20,Puducherry,2300
23/07/20,Punjab,11301
23/07/20,Rajasthan,32334
23/07/20,Sikkim,438
23/07/20,Tamil Nadu,186492
23/07/20,Telangana,49259
23/07/20,Tripura,3449
23/07/20,Uttarakhand,5300
23/07/20,Uttar Pradesh,55588
23/07/20,West Bengal,49321
24/07/20,Andaman and Nicobar Islands,240
24/07/20,Andhra Pradesh,72711
24/07/20,Arunachal Pradesh,991
24/07/20,Assam,28791
24/07/20,Bihar,31980
24/07/20,Chandigarh,800
24/07/20,Chhattisgarh,6254
24/07/20,Dadra and Nagar Haveli and Daman and Diu,770
24/07/20,Delhi,127364
24/07/20,Goa,4350
24/07/20,Gujarat,52477
24/07/20,Haryana,28975
24/07/20,Himachal Pradesh,1834
24/07/20,Jammu and Kashmir,16429
24/07/20,Jharkhand,6975
24/07/20,Karnataka,80863
24/07/20,Kerala,16110
24/07/20,Ladakh,1210
24/07/20,Madhya Pradesh,25474
24/07/20,Maharashtra,347502
24/07/20,Manipur,2115
24/07/20,Meghalaya,534
24/07/20,Mizoram,332
24/07/20,Nagaland,1174
24/07/20,Odisha,21099
24/07/20,Puducherry,2420
24/07/20,Punjab,11739
24/07/20,Rajasthan,33220
24/07/20,Sikkim,460
24/07/20,Tamil Nadu,192964
24/07/20,Telangana,50826
24/07/20,Tripura,3656
24/07/20,Uttarakhand,5445
24/07/20,Uttar Pradesh,58104
24/07/20,West Bengal,51757
25/07/20,Andaman and Nicobar Islands,259
25/07/20,Andhra Pradesh,80858
25/07/20,Arunachal Pradesh,1056
25/07/20,Assam,29921
25/07/20,Bihar,33926
25/07/20,Chandigarh,823
25/07/20,Chhattisgarh,6731
25/07/20,Dadra and Nagar Haveli and Daman and Diu,815
25/07/20,Delhi,128389
25/07/20,Goa,4540
25/07/20,Gujarat,53545
25/07/20,Haryana,29755
25/07/20,Himachal Pradesh,1954
25/07/20,Jammu and Kashmir,16782
25/07/20,Jharkhand,7493
25/07/20,Karnataka,85870
25/07/20,Kerala,16995
25/07/20,Ladakh,1246
25/07/20,Madhya Pradesh,26210
25/07/20,Maharashtra,357117
25/07/20,Manipur,2146
25/07/20,Meghalaya,588
25/07/20,Mizoram,361
25/07/20,Nagaland,1239
25/07/20,Odisha,22693
25/07/20,Puducherry,2515
25/07/20,Punjab,12216
25/07/20,Rajasthan,34178
25/07/20,Sikkim,477
25/07/20,Tamil Nadu,199749
25/07/20,Telangana,52466
25/07/20,Tripura,3759
25/07/20,Uttarakhand,5445
25/07/20,Uttar Pradesh,60771
25/07/20,West Bengal,53973
26/07/20,Andaman and Nicobar Islands,290
26/07/20,Andhra Pradesh,88671
26/07/20,Arunachal Pradesh,1126
26/07/20,Assam,31086
26/07/20,Bihar,36604
26/07/20,Chandigarh,852
26/07/20,Chhattisgarh,7087
26/07/20,Dadra and Nagar Haveli and Daman and Diu,860
26/07/20,Delhi,129531
26/07/20,Goa,4686
26/07/20,Gujarat,54626
26/07/20,Haryana,30538
26/07/20,Himachal Pradesh,2049
26/07/20,Jammu and Kashmir,17305
26/07/20,Jharkhand,7836
26/07/20,Karnataka,90942
26/07/20,Kerala,18098
26/07/20,Ladakh,1276
26/07/20,Madhya Pradesh,26926
26/07/20,Maharashtra,366368
26/07/20,Manipur,2176
26/07/20,Meghalaya,646
26/07/20,Mizoram,361
26/07/20,Nagaland,1289
26/07/20,Odisha,24013
26/07/20,Puducherry,2654
26/07/20,Punjab,12684
26/07/20,Rajasthan,35298
26/07/20,Sikkim,499
26/07/20,Tamil Nadu,206737
26/07/20,Telangana***,52466
26/07/20,Tripura,3862
26/07/20,Uttarakhand,5961
26/07/20,Uttar Pradesh,63742
26/07/20,West Bengal,56377
27/07/20,Andaman and Nicobar Islands,324
27/07/20,Andhra Pradesh,96298
27/07/20,Arunachal Pradesh,1158
27/07/20,Assam,32228
27/07/20,Bihar,39176
27/07/20,Chandigarh,887
27/07/20,Chhattisgarh,7450
27/07/20,Dadra and Nagar Haveli and Daman and Diu,914
27/07/20,Delhi,130606
27/07/20,Goa,4861
27/07/20,Gujarat,55822
27/07/20,Haryana,31332
27/07/20,Himachal Pradesh,2176
27/07/20,Jammu and Kashmir,17920
27/07/20,Jharkhand,8275
27/07/20,Karnataka,96141
27/07/20,Kerala,19025
27/07/20,Ladakh,1285
27/07/20,Madhya Pradesh,27800
27/07/20,Maharashtra,375799
27/07/20,Manipur,2235
27/07/20,Meghalaya,702
27/07/20,Mizoram,361
27/07/20,Nagaland,1339
27/07/20,Odisha,25389
27/07/20,Puducherry,2786
27/07/20,Punjab,13218
27/07/20,Rajasthan,35909
27/07/20,Sikkim,545
27/07/20,Tamil Nadu,213723
27/07/20,Telangana,54059
27/07/20,Tripura,3900
27/07/20,Uttarakhand,6104
27/07/20,Uttar Pradesh,66988
27/07/20,West Bengal,58718
28/07/20,Andaman and Nicobar Islands,338
28/07/20,Andhra Pradesh,102349
28/07/20,Arunachal Pradesh,1239
28/07/20,Assam,33576
28/07/20,Bihar,41244
28/07/20,Chandigarh,910
28/07/20,Chhattisgarh,7745
28/07/20,Dadra and Nagar Haveli and Daman and Diu,946
28/07/20,Delhi,131219
28/07/20,Goa,5119
28/07/20,Gujarat,56874
28/07/20,Haryana,32127
28/07/20,Himachal Pradesh,2270
28/07/20,Jammu and Kashmir,18390
28/07/20,Jharkhand,8683
28/07/20,Karnataka,101465
28/07/20,Kerala,19727
28/07/20,Ladakh,1306
28/07/20,Madhya Pradesh,28589
28/07/20,Maharashtra,383723
28/07/20,Manipur,2286
28/07/20,Meghalaya,738
28/07/20,Mizoram,384
28/07/20,Nagaland,1385
28/07/20,Odisha,26892
28/07/20,Puducherry,2872
28/07/20,Punjab,13769
28/07/20,Rajasthan,36878
28/07/20,Sikkim,555
28/07/20,Tamil Nadu,220716
28/07/20,Telengana,57142
28/07/20,Tripura,4049
28/07/20,Uttarakhand,6328
28/07/20,Uttar Pradesh,70493
28/07/20,West Bengal,60830
29/07/20,Andaman and Nicobar Islands,363
29/07/20,Andhra Pradesh,110297
29/07/20,Arunachal Pradesh,1330
29/07/20,Assam,34947
29/07/20,Bihar,43843
29/07/20,Chandigarh,934
29/07/20,Chhattisgarh,8257
29/07/20,Dadra and Nagar Haveli and Daman and Diu,982
29/07/20,Delhi,132275
29/07/20,Goa,5287
29/07/20,Gujarat,57982
29/07/20,Haryana,32876
29/07/20,Himachal Pradesh,2330
29/07/20,Jammu and Kashmir,18879
29/07/20,Jharkhand,9078
29/07/20,Karnataka,107001
29/07/20,Kerala,20894
29/07/20,Ladakh,1327
29/07/20,Madhya Pradesh,29217
29/07/20,Maharashtra,391440
29/07/20,Manipur,2317
29/07/20,Meghalaya,779
29/07/20,Mizoram,384
29/07/20,Nagaland,1460
29/07/20,Odisha,28107
29/07/20,Puducherry,3011
29/07/20,Punjab,14378
29/07/20,Rajasthan,38514
29/07/20,Sikkim,579
29/07/20,Tamil Nadu,227688
29/07/20,Telengana***,57142
29/07/20,Tripura,4269
29/07/20,Uttarakhand,6587
29/07/20,Uttar Pradesh,73951
29/07/20,West Bengal,62964
30/07/20,Andaman and Nicobar Islands,428
30/07/20,Andhra Pradesh,120390
30/07/20,Arunachal Pradesh,1410
30/07/20,Assam,36295
30/07/20,Bihar,46080
30/07/20,Chandigarh,978
30/07/20,Chhattisgarh,8539
30/07/20,Dadra and Nagar Haveli and Daman and Diu,1026
30/07/20,Delhi,133310
30/07/20,Goa,5489
30/07/20,Gujarat,59126
30/07/20,Haryana,33631
30/07/20,Himachal Pradesh,2403
30/07/20,Jammu and Kashmir,19419
30/07/20,Jharkhand,9861
30/07/20,Karnataka,112504
30/07/20,Kerala,21797
30/07/20,Ladakh,1347
30/07/20,Madhya Pradesh,30134
30/07/20,Maharashtra,400651
30/07/20,Manipur,2458
30/07/20,Meghalaya,784
30/07/20,Mizoram,398
30/07/20,Nagaland,1513
30/07/20,Odisha,29175
30/07/20,Puducherry,3177
30/07/20,Punjab,14946
30/07/20,Rajasthan,38964
30/07/20,Sikkim,596
30/07/20,Tamil Nadu,234114
30/07/20,Telengana,58906
30/07/20,Tripura,4485
30/07/20,Uttarakhand,6866
30/07/20,Uttar Pradesh,77334
30/07/20,West Bengal,65258
31/07/20,Andaman and Nicobar Islands,471
31/07/20,Andhra Pradesh,130557
31/07/20,Arunachal Pradesh,1484
31/07/20,Assam,38407
31/07/20,Bihar,48477
31/07/20,Chandigarh,1016
31/07/20,Chhattisgarh,8761
31/07/20,Dadra and Nagar Haveli and Daman and Diu,1064
31/07/20,Delhi,134403
31/07/20,Goa,5704
31/07/20,Gujarat,60285
31/07/20,Haryana,34254
31/07/20,Himachal Pradesh,2506
31/07/20,Jammu and Kashmir,19869
31/07/20,Jharkhand,10167
31/07/20,Karnataka,118632
31/07/20,Kerala,22303
31/07/20,Ladakh,1378
31/07/20,Madhya Pradesh,30968
31/07/20,Maharashtra,411798
31/07/20,Manipur,2505
31/07/20,Meghalaya,803
31/07/20,Mizoram,408
31/07/20,Nagaland,1566
31/07/20,Odisha,30378
31/07/20,Puducherry,3298
31/07/20,Punjab,15456
31/07/20,Rajasthan,40145
31/07/20,Sikkim,610
31/07/20,Tamil Nadu,239978
31/07/20,Telengana,60717
31/07/20,Tripura,4706
31/07/20,Uttarakhand,7065
31/07/20,Uttar Pradesh,81039
31/07/20,West Bengal,67692
1/8/2020,Andaman and Nicobar Islands,548
1/8/2020,Andhra Pradesh,140933
1/8/2020,Arunachal Pradesh,1591
1/8/2020,Assam,40269
1/8/2020,Bihar,51233
1/8/2020,Chandigarh,1051
1/8/2020,Chhattisgarh,9086
1/8/2020,Dadra and Nagar Haveli and Daman and Diu,1100
1/8/2020,Delhi,135598
1/8/2020,Goa,5913
1/8/2020,Gujarat,61438
1/8/2020,Haryana,34965
1/8/2020,Himachal Pradesh,2564
1/8/2020,Jammu and Kashmir,20359
1/8/2020,Jharkhand,10958
1/8/2020,Karnataka,124115
1/8/2020,Kerala,23613
1/8/2020,Ladakh,1404
1/8/2020,Madhya Pradesh,31806
1/8/2020,Maharashtra,422118
1/8/2020,Manipur,2621
1/8/2020,Meghalaya,823
1/8/2020,Mizoram,412
1/8/2020,Nagaland,1693
1/8/2020,Odisha,31877
1/8/2020,Puducherry,3472
1/8/2020,Punjab,16119
1/8/2020,Rajasthan,41298
1/8/2020,Sikkim,639
1/8/2020,Tamil Nadu,245859
1/8/2020,Telengana,62703
1/8/2020,Tripura,4978
1/8/2020,Uttarakhand,7183
1/8/2020,Uttar Pradesh,85461
1/8/2020,West Bengal,70188
2/8/2020,Andaman and Nicobar Islands,636
2/8/2020,Andhra Pradesh,150209
2/8/2020,Arunachal Pradesh,1673
2/8/2020,Assam,41726
2/8/2020,Bihar,54240
2/8/2020,Chandigarh,1079
2/8/2020,Chhattisgarh,9385
2/8/2020,Dadra and Nagar Haveli and Daman and Diu,1145
2/8/2020,Delhi,136716
2/8/2020,Goa,6193
2/8/2020,Gujarat,62463
2/8/2020,Haryana,35758
2/8/2020,Himachal Pradesh,2634
2/8/2020,Jammu and Kashmir,20972
2/8/2020,Jharkhand,11686
2/8/2020,Karnataka,129287
2/8/2020,Kerala,24742
2/8/2020,Ladakh,1462
2/8/2020,Madhya Pradesh,32614
2/8/2020,Maharashtra,431719
2/8/2020,Manipur,2756
2/8/2020,Meghalaya,856
2/8/2020,Mizoram,468
2/8/2020,Nagaland,1831
2/8/2020,Odisha,33479
2/8/2020,Puducherry,3606
2/8/2020,Punjab,17063
2/8/2020,Rajasthan,42646
2/8/2020,Sikkim,650
2/8/2020,Tamil Nadu,251738
2/8/2020,Telengana,64786
2/8/2020,Tripura,5233
2/8/2020,Uttarakhand,7447
2/8/2020,Uttar Pradesh,89048
2/8/2020,West Bengal,72777
3/8/2020,Andaman and Nicobar Islands,734
3/8/2020,Andhra Pradesh,158764
3/8/2020,Arunachal Pradesh,1698
3/8/2020,Assam,42904
3/8/2020,Bihar,57024
3/8/2020,Chandigarh,1117
3/8/2020,Chhattisgarh,9531
3/8/2020,Dadra and Nagar Haveli and Daman and Diu,1184
3/8/2020,Delhi,137677
3/8/2020,Goa,6530
3/8/2020,Gujarat,63562
3/8/2020,Haryana,36519
3/8/2020,Himachal Pradesh,2703
3/8/2020,Jammu and Kashmir,21416
3/8/2020,Jharkhand,12523
3/8/2020,Karnataka,134819
3/8/2020,Kerala,25911
3/8/2020,Ladakh,1466
3/8/2020,Madhya Pradesh,33535
3/8/2020,Maharashtra,441228
3/8/2020,Manipur,2831
3/8/2020,Meghalaya,874
3/8/2020,Mizoram,482
3/8/2020,Nagaland,1935
3/8/2020,Odisha,34913
3/8/2020,Puducherry,3806
3/8/2020,Punjab,17853
3/8/2020,Rajasthan,43804
3/8/2020,Sikkim,658
3/8/2020,Tamil Nadu,257613
3/8/2020,Telengana,66677
3/8/2020,Tripura,5374
3/8/2020,Uttarakhand,7593
3/8/2020,Uttar Pradesh,92921
3/8/2020,West Bengal,75516
4/8/2020,Andaman and Nicobar Islands,830
4/8/2020,Andhra Pradesh,166586
4/8/2020,Arunachal Pradesh,1758
4/8/2020,Assam,45275
4/8/2020,Bihar,59328
4/8/2020,Chandigarh,1159
4/8/2020,Chhattisgarh,9779
4/8/2020,Dadra and Nagar Haveli and Daman and Diu,1274
4/8/2020,Delhi,138482
4/8/2020,Goa,6816
4/8/2020,Gujarat,64585
4/8/2020,Haryana,37173
4/8/2020,Himachal Pradesh,2818
4/8/2020,Jammu and Kashmir,22006
4/8/2020,Jharkhand,13478
4/8/2020,Karnataka,139571
4/8/2020,Kerala,26873
4/8/2020,Ladakh,1485
4/8/2020,Madhya Pradesh,34285
4/8/2020,Maharashtra,450196
4/8/2020,Manipur,2920
4/8/2020,Meghalaya,902
4/8/2020,Mizoram,501
4/8/2020,Nagaland,2129
4/8/2020,Odisha,36297
4/8/2020,Puducherry,3982
4/8/2020,Punjab,18527
4/8/2020,Rajasthan,44975
4/8/2020,Sikkim,688
4/8/2020,Tamil Nadu,263222
4/8/2020,Telengana,68946
4/8/2020,Tripura,5505
4/8/2020,Uttarakhand,7800
4/8/2020,Uttar Pradesh,97362
4/8/2020,West Bengal,78232
5/8/2020,Andaman and Nicobar Islands,928
5/8/2020,Andhra Pradesh,176333
5/8/2020,Arunachal Pradesh,1790
5/8/2020,Assam,48161
5/8/2020,Bihar,61788
5/8/2020,Chandigarh,1206
5/8/2020,Chhattisgarh,10202
5/8/2020,Dadra and Nagar Haveli and Daman and Diu,1325
5/8/2020,Delhi,139156
5/8/2020,Goa,7075
5/8/2020,Gujarat,65599
5/8/2020,Haryana,37796
5/8/2020,Himachal Pradesh,2879
5/8/2020,Jammu and Kashmir,22396
5/8/2020,Jharkhand,13940
5/8/2020,Karnataka,145830
5/8/2020,Kerala,27956
5/8/2020,Ladakh,1534
5/8/2020,Madhya Pradesh,35082
5/8/2020,Maharashtra,457956
5/8/2020,Manipur,3018
5/8/2020,Meghalaya,917
5/8/2020,Mizoram,504
5/8/2020,Nagaland,2405
5/8/2020,Odisha,37681
5/8/2020,Puducherry,4147
5/8/2020,Punjab,19015
5/8/2020,Rajasthan,46679
5/8/2020,Sikkim,783
5/8/2020,Tamil Nadu,268285
5/8/2020,Telengana,70958
5/8/2020,Tripura,5628
5/8/2020,Uttarakhand,8008
5/8/2020,Uttar Pradesh,100310
5/8/2020,West Bengal,80984
6/8/2020,Andaman and Nicobar Islands,1027
6/8/2020,Andhra Pradesh,186461
6/8/2020,Arunachal Pradesh,1855
6/8/2020,Assam,50445
6/8/2020,Bihar,64770
6/8/2020,Chandigarh,1270
6/8/2020,Chhattisgarh,10407
6/8/2020,Dadra and Nagar Haveli and Daman and Diu,1366
6/8/2020,Delhi,140232
6/8/2020,Goa,7423
6/8/2020,Gujarat,66669
6/8/2020,Haryana,38548
6/8/2020,Himachal Pradesh,2916
6/8/2020,Jammu and Kashmir,22955
6/8/2020,Jharkhand,14888
6/8/2020,Karnataka,151449
6/8/2020,Kerala,29151
6/8/2020,Ladakh,1592
6/8/2020,Madhya Pradesh,35734
6/8/2020,Maharashtra,468265
6/8/2020,Manipur,3093
6/8/2020,Meghalaya,929
6/8/2020,Mizoram,537
6/8/2020,Nagaland,2498
6/8/2020,Odisha,39018
6/8/2020,Puducherry,4433
6/8/2020,Punjab,19856
6/8/2020,Rajasthan,47272
6/8/2020,Sikkim,800
6/8/2020,Tamil Nadu,273460
6/8/2020,Telengana,73050
6/8/2020,Tripura,5725
6/8/2020,Uttarakhand,8254
6/8/2020,Uttar Pradesh,104388
6/8/2020,West Bengal,83800
7/8/2020,Andaman and Nicobar Islands,1123
7/8/2020,Andhra Pradesh,196789
7/8/2020,Arunachal Pradesh,1948
7/8/2020,Assam,52817
7/8/2020,Bihar,67788
7/8/2020,Chandigarh,1327
7/8/2020,Chhattisgarh,10932
7/8/2020,Dadra and Nagar Haveli and Daman and Diu,1391
7/8/2020,Delhi,141531
7/8/2020,Goa,7614
7/8/2020,Gujarat,67699
7/8/2020,Haryana,39303
7/8/2020,Himachal Pradesh,3047
7/8/2020,Jammu and Kashmir,23454
7/8/2020,Jharkhand,15756
7/8/2020,Karnataka,158254
7/8/2020,Kerala,30449
7/8/2020,Ladakh,1595
7/8/2020,Madhya Pradesh,36564
7/8/2020,Maharashtra,479779
7/8/2020,Manipur,3217
7/8/2020,Meghalaya,990
7/8/2020,Mizoram,539
7/8/2020,Nagaland,2580
7/8/2020,Odisha,40717
7/8/2020,Puducherry,4621
7/8/2020,Punjab,20891
7/8/2020,Rajasthan,48996
7/8/2020,Sikkim,829
7/8/2020,Tamil Nadu,279144
7/8/2020,Telengana,75257
7/8/2020,Tripura,5853
7/8/2020,Uttarakhand,8552
7/8/2020,Uttar Pradesh,108974
7/8/2020,West Bengal,86754
8/8/2020,Andaman and Nicobar Islands,1222
8/8/2020,Andhra Pradesh,206960
8/8/2020,Arunachal Pradesh,2049
8/8/2020,Assam,55496
8/8/2020,Bihar,71304
8/8/2020,Chandigarh,1374
8/8/2020,Chhattisgarh,11408
8/8/2020,Dadra and Nagar Haveli and Daman and Diu,1437
8/8/2020,Delhi,142723
8/8/2020,Goa,7947
8/8/2020,Gujarat,68768
8/8/2020,Haryana,40054
8/8/2020,Himachal Pradesh,3150
8/8/2020,Jammu and Kashmir,23927
8/8/2020,Jharkhand,16465
8/8/2020,Karnataka,164924
8/8/2020,Kerala,31700
8/8/2020,Ladakh,1614
8/8/2020,Madhya Pradesh,37298
8/8/2020,Maharashtra,490262
8/8/2020,Manipur,3466
8/8/2020,Meghalaya,1006
8/8/2020,Mizoram,566
8/8/2020,Nagaland,2657
8/8/2020,Odisha,42550
8/8/2020,Puducherry,4862
8/8/2020,Punjab,21930
8/8/2020,Rajasthan,50157
8/8/2020,Sikkim,854
8/8/2020,Tamil Nadu,285024
8/8/2020,Telengana,77513
8/8/2020,Tripura,5999
8/8/2020,Uttarakhand,8901
8/8/2020,Uttar Pradesh,113378
8/8/2020,West Bengal,89666
9/8/2020,Andaman and Nicobar Islands,1351
9/8/2020,Andhra Pradesh,217040
9/8/2020,Arunachal Pradesh,2117
9/8/2020,Assam,57714
9/8/2020,Bihar,75294
9/8/2020,Chandigarh,1426
9/8/2020,Chhattisgarh,11743
9/8/2020,Dadra and Nagar Haveli and Daman and Diu,1456
9/8/2020,Delhi,144127
9/8/2020,Goa,8206
9/8/2020,Gujarat,69869
9/8/2020,Haryana,40843
9/8/2020,Himachal Pradesh,3264
9/8/2020,Jammu and Kashmir,24390
9/8/2020,Jharkhand,17094
9/8/2020,Karnataka,172102
9/8/2020,Kerala,33120
9/8/2020,Ladakh,1639
9/8/2020,Madhya Pradesh,38157
9/8/2020,Maharashtra,503084
9/8/2020,Manipur,3635
9/8/2020,Meghalaya,1023
9/8/2020,Mizoram,593
9/8/2020,Nagaland,2688
9/8/2020,Odisha,44193
9/8/2020,Puducherry,5123
9/8/2020,Punjab,22928
9/8/2020,Rajasthan,51328
9/8/2020,Sikkim,860
9/8/2020,Tamil Nadu,290907
9/8/2020,Telengana,79495
9/8/2020,Tripura,6146
9/8/2020,Uttarakhand,9402
9/8/2020,Uttar Pradesh,118038
9/8/2020,West Bengal,92615
10/8/2020,Andaman and Nicobar Islands,1490
10/8/2020,Andhra Pradesh,227860
10/8/2020,Arunachal Pradesh,2155
10/8/2020,Assam,58837
10/8/2020,Bihar,79451
10/8/2020,Chandigarh,1515
10/8/2020,Chhattisgarh,12148
10/8/2020,Dadra and Nagar Haveli and Daman and Diu,1564
10/8/2020,Delhi,145427
10/8/2020,Goa,8712
10/8/2020,Gujarat,70965
10/8/2020,Haryana,41635
10/8/2020,Himachal Pradesh,3371
10/8/2020,Jammu and Kashmir,24897
10/8/2020,Jharkhand,18138
10/8/2020,Karnataka,178087
10/8/2020,Kerala,34331
10/8/2020,Ladakh,1688
10/8/2020,Madhya Pradesh,39025
10/8/2020,Maharashtra,515332
10/8/2020,Manipur,3753
10/8/2020,Meghalaya,1062
10/8/2020,Mizoram,620
10/8/2020,Nagaland,2781
10/8/2020,Odisha,45927
10/8/2020,Puducherry,5382
10/8/2020,Punjab,23903
10/8/2020,Rajasthan,52497
10/8/2020,Sikkim,866
10/8/2020,Tamil Nadu,296901
10/8/2020,Telengana,80751
10/8/2020,Tripura,6208
10/8/2020,Uttarakhand,9632
10/8/2020,Uttar Pradesh,122609
10/8/2020,West Bengal,95554
11/8/2020,Andaman and Nicobar Islands,1625
11/8/2020,Andhra Pradesh,235525
11/8/2020,Arunachal Pradesh,2231
11/8/2020,Assam,61737
11/8/2020,Bihar,82550
11/8/2020,Chandigarh,1595
11/8/2020,Chhattisgarh,12448
11/8/2020,Dadra and Nagar Haveli and Daman and Diu,1613
11/8/2020,Delhi,146134
11/8/2020,Goa,9029
11/8/2020,Gujarat,72031
11/8/2020,Haryana,42429
11/8/2020,Himachal Pradesh,3463
11/8/2020,Jammu and Kashmir,25367
11/8/2020,Jharkhand,18723
11/8/2020,Karnataka,182354
11/8/2020,Kerala,35515
11/8/2020,Ladakh,1717
11/8/2020,Madhya Pradesh,39891
11/8/2020,Maharashtra,524513
11/8/2020,Manipur,3853
11/8/2020,Meghalaya,1114
11/8/2020,Mizoram,623
11/8/2020,Nagaland,3011
11/8/2020,Odisha,47455
11/8/2020,Puducherry,5624
11/8/2020,Punjab,24889
11/8/2020,Rajasthan,53670
11/8/2020,Sikkim,910
11/8/2020,Tamil Nadu,302815
11/8/2020,Telengana,82647
11/8/2020,Tripura,6372
11/8/2020,Uttarakhand,10021
11/8/2020,Uttar Pradesh,126722
11/8/2020,West Bengal,98459
12/8/2020,Andaman and Nicobar Islands,1764
12/8/2020,Andhra Pradesh,244549
12/8/2020,Arunachal Pradesh,2327
12/8/2020,Assam,64406
12/8/2020,Bihar,86413
12/8/2020,Chandigarh,1670
12/8/2020,Chhattisgarh,12929
12/8/2020,Dadra and Nagar Haveli and Daman and Diu,1653
12/8/2020,Delhi,147391
12/8/2020,Goa,9444
12/8/2020,Gujarat,73163
12/8/2020,Haryana,43227
12/8/2020,Himachal Pradesh,3497
12/8/2020,Jammu and Kashmir,25931
12/8/2020,Jharkhand,19225
12/8/2020,Karnataka,188611
12/8/2020,Kerala,36932
12/8/2020,Ladakh,1770
12/8/2020,Madhya Pradesh,40734
12/8/2020,Maharashtra,535601
12/8/2020,Manipur,3941
12/8/2020,Meghalaya,1136
12/8/2020,Mizoram,648
12/8/2020,Nagaland,3031
12/8/2020,Odisha,48796
12/8/2020,Puducherry,5900
12/8/2020,Punjab,25889
12/8/2020,Rajasthan,54887
12/8/2020,Sikkim,913
12/8/2020,Tamil Nadu,308649
12/8/2020,Telengana,84544
12/8/2020,Tripura,6482
12/8/2020,Uttarakhand,10432
12/8/2020,Uttar Pradesh,131763
12/8/2020,West Bengal,101390
13/08/20,Andaman and Nicobar Islands,1900
13/08/20,Andhra Pradesh,254146
13/08/20,Arunachal Pradesh,2430
13/08/20,Assam,68999
13/08/20,Bihar,90321
13/08/20,Chandigarh,1751
13/08/20,Chhattisgarh,13498
13/08/20,Dadra and Nagar Haveli and Daman and Diu,1696
13/08/20,Delhi,148504
13/08/20,Goa,9924
13/08/20,Gujarat,74318
13/08/20,Haryana,44024
13/08/20,Himachal Pradesh,3636
13/08/20,Jammu and Kashmir,26413
13/08/20,Jharkhand,19743
13/08/20,Karnataka,196494
13/08/20,Kerala,38144
13/08/20,Ladakh,1811
13/08/20,Madhya Pradesh,41604
13/08/20,Maharashtra,548313
13/08/20,Manipur,3982
13/08/20,Meghalaya,1179
13/08/20,Mizoram,649
13/08/20,Nagaland,3118
13/08/20,Odisha,50672
13/08/20,Puducherry,6381
13/08/20,Punjab,26909
13/08/20,Rajasthan,56100
13/08/20,Sikkim,930
13/08/20,Tamil Nadu,314520
13/08/20,Telengana,86475
13/08/20,Tripura,6603
13/08/20,Uttarakhand,10886
13/08/20,Uttar Pradesh,136238
13/08/20,West Bengal,104326
14/08/20,Andaman and Nicobar Islands,2037
14/08/20,Andhra Pradesh,264142
14/08/20,Arunachal Pradesh,2512
