Date,State/UnionTerritory,Confirmed,Deaths,Cured
23/07/20,Manipur,2060,0,1428
23/07/20,Meghalaya,514,4,77
23/07/20,Mizoram,317,0,179
23/07/20,Nagaland,1084,0,486
23/07/20,Odisha,19835,108,13750
23/07/20,Puducherry,2300,31,1369
23/07/20,Punjab,11301,269,7641
23/07/20,Rajasthan,32334,583,23364
23/07/20,Sikkim,438,0,112
23/07/20,Tamil Nadu,186492,3144,131583
23/07/20,Telangana,49259,438,37666
23/07/20,Tripura,3449,9,2032
23/07/20,Uttarakhand,5300,57,3349
23/07/20,Uttar Pradesh,55588,1263,33500
23/07/20,West Bengal,49321,1221,29650
24/07/20,Andaman and Nicobar Islands,240,0,170
24/07/20,Andhra Pradesh,72711,884,37555
24/07/20,Arunachal Pradesh,991,3,334
24/07/20,Assam,28791,70,20699
24/07/20,Bihar,31980,217,20769
24/07/20,Chandigarh,800,13,531
24/07/20,Chhattisgarh,6254,30,4377
24/07/20,Dadra and Nagar Haveli and Daman and Diu,770,2,489
24/07/20,Delhi,127364,3745,109065
24/07/20,Goa,4350,29,2655
24/07/20,Gujarat,52477,2252,37978
24/07/20,Haryana,28975,378,22249
24/07/20,Himachal Pradesh,1834,11,1136
24/07/20,Jammu and Kashmir,16429,282,8709
24/07/20,Jharkhand,6975,67,3174
24/07/20,Karnataka,80863,1616,29310
24/07/20,Kerala,16110,50,6594
24/07/20,Ladakh,1210,2,1025
24/07/20,Madhya Pradesh,25474,780,17359
24/07/20,Maharashtra,347502,12854,194253
24/07/20,Manipur,2115,0,1466
24/07/20,Meghalaya,534,4,78
24/07/20,Mizoram,332,0,183
24/07/20,Nagaland,1174,0,530
24/07/20,Odisha,21099,114,14393
24/07/20,Puducherry,2420,34,1400
24/07/20,Punjab,11739,277,7741
24/07/20,Rajasthan,33220,594,23815
24/07/20,Sikkim,460,0,122
24/07/20,Tamil Nadu,192964,3232,136793
24/07/20,Telangana,50826,447,39327
24/07/20,Tripura,3656,10,2072
24/07/20,Uttarakhand,5445,60,3399
24/07/20,Uttar Pradesh,58104,1289,35803
24/07/20,West Bengal,51757,1255,31656
25/07/20,Andaman and Nicobar Islands,259,0,174
25/07/20,Andhra Pradesh,80858,933,39935
25/07/20,Arunachal Pradesh,1056,3,392
25/07/20,Assam,29921,76,21761
25/07/20,Bihar,33926,220,22343
25/07/20,Chandigarh,823,13,535
25/07/20,Chhattisgarh,6731,36,4567
25/07/20,Dadra and Nagar Haveli and Daman and Diu,815,2,512
25/07/20,Delhi,128389,3777,110931
25/07/20,Goa,4540,29,2865
25/07/20,Gujarat,53545,2278,38849
25/07/20,Haryana,29755,382,22953
25/07/20,Himachal Pradesh,1954,11,1145
25/07/20,Jammu and Kashmir,16782,296,9217
25/07/20,Jharkhand,7493,70,3307
25/07/20,Karnataka,85870,1724,31347
25/07/20,Kerala,16995,54,7562
25/07/20,Ladakh,1246,2,1035
25/07/20,Madhya Pradesh,26210,791,17866
25/07/20,Maharashtra,357117,13132,199967
25/07/20,Manipur,2146,0,1491
25/07/20,Meghalaya,588,5,87
25/07/20,Mizoram,361,0,183
25/07/20,Nagaland,1239,1,537
25/07/20,Odisha,22693,120,15201
25/07/20,Puducherry,2515,35,1483
25/07/20,Punjab,12216,282,8096
25/07/20,Rajasthan,34178,602,24547
25/07/20,Sikkim,477,0,142
25/07/20,Tamil Nadu,199749,3320,143297
25/07/20,Telangana,52466,455,40334
25/07/20,Tripura,3759,11,2131
25/07/20,Uttarakhand,5445,60,3399
25/07/20,Uttar Pradesh,60771,1348,37712
25/07/20,West Bengal,53973,1290,33529
26/07/20,Andaman and Nicobar Islands,290,0,176
26/07/20,Andhra Pradesh,88671,985,43255
26/07/20,Arunachal Pradesh,1126,3,428
26/07/20,Assam,31086,77,23055
26/07/20,Bihar,36604,234,24053
26/07/20,Chandigarh,852,13,555
26/07/20,Chhattisgarh,7087,39,4683
26/07/20,Dadra and Nagar Haveli and Daman and Diu,860,2,530
26/07/20,Delhi,129531,3806,113068
26/07/20,Goa,4686,33,3047
26/07/20,Gujarat,54626,2300,39631
26/07/20,Haryana,30538,389,23654
26/07/20,Himachal Pradesh,2049,11,1173
26/07/20,Jammu and Kashmir,17305,305,9517
26/07/20,Jharkhand,7836,82,3425
26/07/20,Karnataka,90942,1796,33750
26/07/20,Kerala,18098,59,8611
26/07/20,Ladakh,1276,3,1057
26/07/20,Madhya Pradesh,26926,799,18488
26/07/20,Maharashtra,366368,13389,207194
26/07/20,Manipur,2176,0,1524
26/07/20,Meghalaya,646,5,94
26/07/20,Mizoram,361,0,183
26/07/20,Nagaland,1289,4,541
26/07/20,Odisha,24013,130,15929
26/07/20,Puducherry,2654,38,1561
26/07/20,Punjab,12684,291,8297
26/07/20,Rajasthan,35298,613,25306
26/07/20,Sikkim,499,0,142
26/07/20,Tamil Nadu,206737,3409,151055
26/07/20,Telangana***,52466,455,40334
26/07/20,Tripura,3862,11,2209
26/07/20,Uttarakhand,5961,63,3495
26/07/20,Uttar Pradesh,63742,1387,39903
26/07/20,West Bengal,56377,1332,35654
27/07/20,Andaman and Nicobar Islands,324,0,182
27/07/20,Andhra Pradesh,96298,1041,46301
27/07/20,Arunachal Pradesh,1158,3,505
27/07/20,Assam,32228,79,24040
27/07/20,Bihar,39176,244,25815
27/07/20,Chandigarh,887,13,572
27/07/20,Chhattisgarh,7450,43,4944
27/07/20,Dadra and Nagar Haveli and Daman and Diu,914,2,550
27/07/20,Delhi,130606,3827,114875
27/07/20,Goa,4861,35,3277
27/07/20,Gujarat,55822,2326,40365
27/07/20,Haryana,31332,392,24384
27/07/20,Himachal Pradesh,2176,12,1198
27/07/20,Jammu and Kashmir,17920,312,9928
27/07/20,Jharkhand,8275,85,3704
27/07/20,Karnataka,96141,1878,35838
27/07/20,Kerala,19025,61,9300
27/07/20,Ladakh,1285,4,1063
27/07/20,Madhya Pradesh,27800,811,19132
27/07/20,Maharashtra,375799,13656,213238
27/07/20,Manipur,2235,0,1554
27/07/20,Meghalaya,702,5,135
27/07/20,Mizoram,361,0,193
27/07/20,Nagaland,1339,4,549
27/07/20,Odisha,25389,140,16793
27/07/20,Puducherry,2786,40,1645
27/07/20,Punjab,13218,306,8810
27/07/20,Rajasthan,35909,621,25353
27/07/20,Sikkim,545,0,148
27/07/20,Tamil Nadu,213723,3494,156526
27/07/20,Telangana,54059,463,41332
27/07/20,Tripura,3900,13,2361
27/07/20,Uttarakhand,6104,63,3566
27/07/20,Uttar Pradesh,66988,1426,41641
27/07/20,West Bengal,58718,1372,37751
28/07/20,Andaman and Nicobar Islands,338,1,192
28/07/20,Andhra Pradesh,102349,1090,49558
28/07/20,Arunachal Pradesh,1239,3,574
28/07/20,Assam,33576,86,25402
28/07/20,Bihar,41244,253,27530
28/07/20,Chandigarh,910,14,575
28/07/20,Chhattisgarh,7745,44,5172
28/07/20,Dadra and Nagar Haveli and Daman and Diu,946,2,564
28/07/20,Delhi,131219,3853,116372
28/07/20,Goa,5119,36,3410
28/07/20,Gujarat,56874,2348,41380
28/07/20,Haryana,32127,397,25046
28/07/20,Himachal Pradesh,2270,14,1216
28/07/20,Jammu and Kashmir,18390,321,10402
28/07/20,Jharkhand,8683,89,3770
28/07/20,Karnataka,101465,1953,37685
28/07/20,Kerala,19727,63,10045
28/07/20,Ladakh,1306,4,1066
28/07/20,Madhya Pradesh,28589,820,19791
28/07/20,Maharashtra,383723,13883,221944
28/07/20,Manipur,2286,0,1596
28/07/20,Meghalaya,738,5,186
28/07/20,Mizoram,384,0,193
28/07/20,Nagaland,1385,5,569
28/07/20,Odisha,26892,147,17374
28/07/20,Puducherry,2872,43,1720
28/07/20,Punjab,13769,318,9064
28/07/20,Rajasthan,36878,631,26123
28/07/20,Sikkim,555,1,174
28/07/20,Tamil Nadu,220716,3571,162249
28/07/20,Telengana,57142,480,42909
28/07/20,Tripura,4049,17,2467
28/07/20,Uttarakhand,6328,66,3675
28/07/20,Uttar Pradesh,70493,1456,42833
28/07/20,West Bengal,60830,1411,39917
29/07/20,Andaman and Nicobar Islands,363,1,196
29/07/20,Andhra Pradesh,110297,1148,52622
29/07/20,Arunachal Pradesh,1330,3,617
29/07/20,Assam,34947,88,26618
29/07/20,Bihar,43843,269,28856
29/07/20,Chandigarh,934,14,599
29/07/20,Chhattisgarh,8257,46,5439
29/07/20,Dadra and Nagar Haveli and Daman and Diu,982,2,596
29/07/20,Delhi,132275,3881,117507
29/07/20,Goa,5287,36,3595
29/07/20,Gujarat,57982,2372,42412
29/07/20,Haryana,32876,406,25758
29/07/20,Himachal Pradesh,2330,14,1234
29/07/20,Jammu and Kashmir,18879,333,10885
29/07/20,Jharkhand,9078,89,3868
29/07/20,Karnataka,107001,2055,40504
29/07/20,Kerala,20894,67,10724
29/07/20,Ladakh,1327,6,1067
29/07/20,Madhya Pradesh,29217,830,20343
29/07/20,Maharashtra,391440,14165,232277
29/07/20,Manipur,2317,0,1612
29/07/20,Meghalaya,779,5,194
29/07/20,Mizoram,384,0,198
29/07/20,Nagaland,1460,5,577
29/07/20,Odisha,28107,154,18061
29/07/20,Puducherry,3011,47,1782
29/07/20,Punjab,14378,336,9752
29/07/20,Rajasthan,38514,644,27202
29/07/20,Sikkim,579,1,186
29/07/20,Tamil Nadu,227688,3659,166956
29/07/20,Telengana***,57142,480,42909
29/07/20,Tripura,4269,21,2621
29/07/20,Uttarakhand,6587,70,3720
29/07/20,Uttar Pradesh,73951,1497,44520
29/07/20,West Bengal,62964,1449,42022
30/07/20,Andaman and Nicobar Islands,428,2,201
30/07/20,Andhra Pradesh,120390,1213,55406
30/07/20,Arunachal Pradesh,1410,3,677
30/07/20,Assam,36295,92,27832
30/07/20,Bihar,46080,278,30320
30/07/20,Chandigarh,978,14,611
30/07/20,Chhattisgarh,8539,48,5636
30/07/20,Dadra and Nagar Haveli and Daman and Diu,1026,2,648
30/07/20,Delhi,133310,3907,118633
30/07/20,Goa,5489,39,3784
30/07/20,Gujarat,59126,2396,43195
30/07/20,Haryana,33631,413,26420
30/07/20,Himachal Pradesh,2403,14,1332
30/07/20,Jammu and Kashmir,19419,348,11322
30/07/20,Jharkhand,9861,98,4035
30/07/20,Karnataka,112504,2147,42901
30/07/20,Kerala,21797,68,11365
30/07/20,Ladakh,1347,6,1080
30/07/20,Madhya Pradesh,30134,843,20934
30/07/20,Maharashtra,400651,14463,239755
30/07/20,Manipur,2458,0,1639
30/07/20,Meghalaya,784,5,207
30/07/20,Mizoram,398,0,215
30/07/20,Nagaland,1513,5,595
30/07/20,Odisha,29175,159,18939
30/07/20,Puducherry,3177,47,1874
30/07/20,Punjab,14946,361,10213
30/07/20,Rajasthan,38964,650,27569
30/07/20,Sikkim,596,1,198
30/07/20,Tamil Nadu,234114,3741,172883
30/07/20,Telengana,58906,492,43751
30/07/20,Tripura,4485,21,2678
30/07/20,Uttarakhand,6866,72,3811
30/07/20,Uttar Pradesh,77334,1530,45807
30/07/20,West Bengal,65258,1490,44116
31/07/20,Andaman and Nicobar Islands,471,4,201
31/07/20,Andhra Pradesh,130557,1281,60024
31/07/20,Arunachal Pradesh,1484,3,827
31/07/20,Assam,38407,94,29080
31/07/20,Bihar,48477,282,31350
31/07/20,Chandigarh,1016,14,647
31/07/20,Chhattisgarh,8761,51,5921
31/07/20,Dadra and Nagar Haveli and Daman and Diu,1064,2,668
31/07/20,Delhi,134403,3936,119724
31/07/20,Goa,5704,42,4005
31/07/20,Gujarat,60285,2418,44074
31/07/20,Haryana,34254,417,27340
31/07/20,Himachal Pradesh,2506,14,1387
31/07/20,Jammu and Kashmir,19869,365,11842
31/07/20,Jharkhand,10167,103,4176
31/07/20,Karnataka,118632,2230,46694
31/07/20,Kerala,22303,70,12159
31/07/20,Ladakh,1378,7,1094
31/07/20,Madhya Pradesh,30968,857,21657
31/07/20,Maharashtra,411798,14729,248615
31/07/20,Manipur,2505,4,1672
31/07/20,Meghalaya,803,5,210
31/07/20,Mizoram,408,0,234
31/07/20,Nagaland,1566,5,625
31/07/20,Odisha,30378,169,19746
31/07/20,Puducherry,3298,48,1958
31/07/20,Punjab,15456,370,10509
31/07/20,Rajasthan,40145,663,28385
31/07/20,Sikkim,610,1,214
31/07/20,Tamil Nadu,239978,3838,178178
31/07/20,Telengana,60717,505,44572
31/07/20,Tripura,4706,21,2962
31/07/20,Uttarakhand,7065,76,3996
31/07/20,Uttar Pradesh,81039,1587,46803
31/07/20,West Bengal,67692,1536,46256
1/8/2020,Andaman and Nicobar Islands,548,5,214
1/8/2020,Andhra Pradesh,140933,1349,63864
1/8/2020,Arunachal Pradesh,1591,3,918
1/8/2020,Assam,40269,98,30357
1/8/2020,Bihar,51233,296,33358
1/8/2020,Chandigarh,1051,15,667
1/8/2020,Chhattisgarh,9086,53,6230
1/8/2020,Dadra and Nagar Haveli and Daman and Diu,1100,2,686
1/8/2020,Delhi,135598,3963,120930
1/8/2020,Goa,5913,45,4211
1/8/2020,Gujarat,61438,2441,44907
1/8/2020,Haryana,34965,421,28227
1/8/2020,Himachal Pradesh,2564,14,1459
1/8/2020,Jammu and Kashmir,20359,377,12217
1/8/2020,Jharkhand,10958,106,4314
1/8/2020,Karnataka,124115,2314,49788
1/8/2020,Kerala,23613,73,13023
1/8/2020,Ladakh,1404,7,1095
1/8/2020,Madhya Pradesh,31806,867,22271
1/8/2020,Maharashtra,422118,14994,256158
1/8/2020,Manipur,2621,5,1689
1/8/2020,Meghalaya,823,5,215
1/8/2020,Mizoram,412,0,247
1/8/2020,Nagaland,1693,5,635
1/8/2020,Odisha,31877,177,20518
1/8/2020,Puducherry,3472,49,2100
1/8/2020,Punjab,16119,386,10734
1/8/2020,Rajasthan,41298,674,29035
1/8/2020,Sikkim,639,1,231
1/8/2020,Tamil Nadu,245859,3935,183956
1/8/2020,Telengana,62703,519,45388
1/8/2020,Tripura,4978,21,3327
1/8/2020,Uttarakhand,7183,80,4168
1/8/2020,Uttar Pradesh,85461,1630,48863
1/8/2020,West Bengal,70188,1581,48374
2/8/2020,Andaman and Nicobar Islands,636,7,226
2/8/2020,Andhra Pradesh,150209,1407,76614
2/8/2020,Arunachal Pradesh,1673,3,969
2/8/2020,Assam,41726,101,31442
2/8/2020,Bihar,54240,309,34994
2/8/2020,Chandigarh,1079,18,683
2/8/2020,Chhattisgarh,9385,55,6610
2/8/2020,Dadra and Nagar Haveli and Daman and Diu,1145,2,725
2/8/2020,Delhi,136716,3989,122131
2/8/2020,Goa,6193,48,4438
2/8/2020,Gujarat,62463,2464,45699
2/8/2020,Haryana,35758,428,29080
2/8/2020,Himachal Pradesh,2634,14,1502
2/8/2020,Jammu and Kashmir,20972,388,12871
2/8/2020,Jharkhand,11686,113,4513
2/8/2020,Karnataka,129287,2412,53648
2/8/2020,Kerala,24742,81,13775
2/8/2020,Ladakh,1462,7,1108
2/8/2020,Madhya Pradesh,32614,876,22969
2/8/2020,Maharashtra,431719,15316,266883
2/8/2020,Manipur,2756,6,1699
2/8/2020,Meghalaya,856,5,252
2/8/2020,Mizoram,468,0,253
2/8/2020,Nagaland,1831,5,640
2/8/2020,Odisha,33479,187,21274
2/8/2020,Puducherry,3606,51,2198
2/8/2020,Punjab,17063,405,11075
2/8/2020,Rajasthan,42646,690,29977
2/8/2020,Sikkim,650,1,269
2/8/2020,Tamil Nadu,251738,4034,190966
2/8/2020,Telengana,64786,530,46502
2/8/2020,Tripura,5233,23,3463
2/8/2020,Uttarakhand,7447,83,4330
2/8/2020,Uttar Pradesh,89048,1677,51334
2/8/2020,West Bengal,72777,1629,50517
3/8/2020,Andaman and Nicobar Islands,734,8,242
3/8/2020,Andhra Pradesh,158764,1474,82886
3/8/2020,Arunachal Pradesh,1698,3,996
3/8/2020,Assam,42904,105,32384
3/8/2020,Bihar,57024,329,36389
3/8/2020,Chandigarh,1117,19,698
3/8/2020,Chhattisgarh,9531,58,6991
3/8/2020,Dadra and Nagar Haveli and Daman and Diu,1184,2,766
3/8/2020,Delhi,137677,4004,123317
3/8/2020,Goa,6530,53,4668
3/8/2020,Gujarat,63562,2486,46504
3/8/2020,Haryana,36519,433,29690
3/8/2020,Himachal Pradesh,2703,14,1559
3/8/2020,Jammu and Kashmir,21416,396,13127
3/8/2020,Jharkhand,12523,118,4682
3/8/2020,Karnataka,134819,2496,57725
3/8/2020,Kerala,25911,82,14463
3/8/2020,Ladakh,1466,7,1108
3/8/2020,Madhya Pradesh,33535,886,23550
3/8/2020,Maharashtra,441228,15576,276809
3/8/2020,Manipur,2831,7,1737
3/8/2020,Meghalaya,874,5,264
3/8/2020,Mizoram,482,0,258
3/8/2020,Nagaland,1935,5,648
3/8/2020,Odisha,34913,197,21955
3/8/2020,Puducherry,3806,52,2309
3/8/2020,Punjab,17853,423,11466
3/8/2020,Rajasthan,43804,703,30710
3/8/2020,Sikkim,658,1,289
3/8/2020,Tamil Nadu,257613,4132,196483
3/8/2020,Telengana,66677,540,47590
3/8/2020,Tripura,5374,27,3605
3/8/2020,Uttarakhand,7593,86,4437
3/8/2020,Uttar Pradesh,92921,1730,53168
3/8/2020,West Bengal,75516,1678,52730
4/8/2020,Andaman and Nicobar Islands,830,10,263
4/8/2020,Andhra Pradesh,166586,1537,88672
4/8/2020,Arunachal Pradesh,1758,3,1063
4/8/2020,Assam,45275,109,33428
4/8/2020,Bihar,59328,330,38228
4/8/2020,Chandigarh,1159,19,706
4/8/2020,Chhattisgarh,9779,61,7256
4/8/2020,Dadra and Nagar Haveli and Daman and Diu,1274,2,860
4/8/2020,Delhi,138482,4021,124254
4/8/2020,Goa,6816,56,4876
4/8/2020,Gujarat,64585,2508,47478
4/8/2020,Haryana,37173,440,30470
4/8/2020,Himachal Pradesh,2818,14,1658
4/8/2020,Jammu and Kashmir,22006,407,14032
4/8/2020,Jharkhand,13478,125,4792
4/8/2020,Karnataka,139571,2594,62500
4/8/2020,Kerala,26873,84,15278
4/8/2020,Ladakh,1485,7,1109
4/8/2020,Madhya Pradesh,34285,900,24099
4/8/2020,Maharashtra,450196,15842,287030
4/8/2020,Manipur,2920,7,1766
4/8/2020,Meghalaya,902,5,264
4/8/2020,Mizoram,501,0,266
4/8/2020,Nagaland,2129,5,657
4/8/2020,Odisha,36297,207,23074
4/8/2020,Puducherry,3982,56,2411
4/8/2020,Punjab,18527,442,11882
4/8/2020,Rajasthan,44975,715,31458
4/8/2020,Sikkim,688,1,297
4/8/2020,Tamil Nadu,263222,4241,202283
4/8/2020,Telengana,68946,563,49675
4/8/2020,Tripura,5505,28,3675
4/8/2020,Uttarakhand,7800,90,4538
4/8/2020,Uttar Pradesh,97362,1778,55393
4/8/2020,West Bengal,78232,1731,54818
5/8/2020,Andaman and Nicobar Islands,928,12,277
5/8/2020,Andhra Pradesh,176333,1604,95625
5/8/2020,Arunachal Pradesh,1790,3,1105
5/8/2020,Assam,48161,115,34421
5/8/2020,Bihar,61788,347,40348
5/8/2020,Chandigarh,1206,20,715
5/8/2020,Chhattisgarh,10202,69,7613
5/8/2020,Dadra and Nagar Haveli and Daman and Diu,1325,2,919
5/8/2020,Delhi,139156,4033,125226
5/8/2020,Goa,7075,60,5114
5/8/2020,Gujarat,65599,2533,48376
5/8/2020,Haryana,37796,448,31226
5/8/2020,Himachal Pradesh,2879,14,1710
5/8/2020,Jammu and Kashmir,22396,417,14856
5/8/2020,Jharkhand,13940,128,5164
5/8/2020,Karnataka,145830,2704,69272
5/8/2020,Kerala,27956,87,16299
5/8/2020,Ladakh,1534,7,1127
5/8/2020,Madhya Pradesh,35082,912,25414
5/8/2020,Maharashtra,457956,16142,299356
5/8/2020,Manipur,3018,7,1814
5/8/2020,Meghalaya,917,5,330
5/8/2020,Mizoram,504,0,282
5/8/2020,Nagaland,2405,5,659
5/8/2020,Odisha,37681,216,24483
5/8/2020,Puducherry,4147,58,2537
5/8/2020,Punjab,19015,462,12491
5/8/2020,Rajasthan,46679,732,32832
5/8/2020,Sikkim,783,1,299
5/8/2020,Tamil Nadu,268285,4349,208784
5/8/2020,Telengana,70958,576,50814
5/8/2020,Tripura,5628,30,3725
5/8/2020,Uttarakhand,8008,95,4847
5/8/2020,Uttar Pradesh,100310,1817,57271
5/8/2020,West Bengal,80984,1785,56884
6/8/2020,Andaman and Nicobar Islands,1027,14,326
6/8/2020,Andhra Pradesh,186461,1681,104354
6/8/2020,Arunachal Pradesh,1855,3,1210
6/8/2020,Assam,50445,121,35892
6/8/2020,Bihar,64770,355,42414
6/8/2020,Chandigarh,1270,20,715
6/8/2020,Chhattisgarh,10407,71,7871
6/8/2020,Dadra and Nagar Haveli and Daman and Diu,1366,2,960
6/8/2020,Delhi,140232,4044,126116
6/8/2020,Goa,7423,64,5287
6/8/2020,Gujarat,66669,2556,49433
6/8/2020,Haryana,38548,455,31960
6/8/2020,Himachal Pradesh,2916,14,1762
6/8/2020,Jammu and Kashmir,22955,426,15244
6/8/2020,Jharkhand,14888,136,5703
6/8/2020,Karnataka,151449,2804,74679
6/8/2020,Kerala,29151,94,17533
6/8/2020,Ladakh,1592,7,1164
6/8/2020,Madhya Pradesh,35734,929,26064
6/8/2020,Maharashtra,468265,16476,305521
6/8/2020,Manipur,3093,7,1862
6/8/2020,Meghalaya,929,5,330
6/8/2020,Mizoram,537,0,286
6/8/2020,Nagaland,2498,6,685
6/8/2020,Odisha,39018,225,25738
6/8/2020,Puducherry,4433,65,2668
6/8/2020,Punjab,19856,491,12943
6/8/2020,Rajasthan,47272,745,33849
6/8/2020,Sikkim,800,1,303
6/8/2020,Tamil Nadu,273460,4461,214815
6/8/2020,Telengana,73050,589,52103
6/8/2020,Tripura,5725,31,3793
6/8/2020,Uttarakhand,8254,98,5233
6/8/2020,Uttar Pradesh,104388,1857,60558
6/8/2020,West Bengal,83800,1846,58962
7/8/2020,Andaman and Nicobar Islands,1123,16,355
7/8/2020,Andhra Pradesh,196789,1753,112870
7/8/2020,Arunachal Pradesh,1948,3,1245
7/8/2020,Assam,52817,126,37224
7/8/2020,Bihar,67788,363,43537
7/8/2020,Chandigarh,1327,20,777
7/8/2020,Chhattisgarh,10932,77,8088
7/8/2020,Dadra and Nagar Haveli and Daman and Diu,1391,2,973
7/8/2020,Delhi,141531,4059,127124
7/8/2020,Goa,7614,66,5453
7/8/2020,Gujarat,67699,2583,50350
7/8/2020,Haryana,39303,458,32640
7/8/2020,Himachal Pradesh,3047,14,1865
7/8/2020,Jammu and Kashmir,23454,436,15708
7/8/2020,Jharkhand,15756,145,6594
7/8/2020,Karnataka,158254,2897,80281
7/8/2020,Kerala,30449,97,18333
7/8/2020,Ladakh,1595,7,1177
7/8/2020,Madhya Pradesh,36564,946,26902
7/8/2020,Maharashtra,479779,16792,316375
7/8/2020,Manipur,3217,8,1905
7/8/2020,Meghalaya,990,5,345
7/8/2020,Mizoram,539,0,288
7/8/2020,Nagaland,2580,6,819
7/8/2020,Odisha,40717,235,26888
7/8/2020,Puducherry,4621,70,2808
7/8/2020,Punjab,20891,517,13659
7/8/2020,Rajasthan,48996,757,35131
7/8/2020,Sikkim,829,1,353
7/8/2020,Tamil Nadu,279144,4571,221087
7/8/2020,Telengana,75257,601,53239
7/8/2020,Tripura,5853,36,3860
7/8/2020,Uttarakhand,8552,98,5427
7/8/2020,Uttar Pradesh,108974,1918,63402
7/8/2020,West Bengal,86754,1902,61023
8/8/2020,Andaman and Nicobar Islands,1222,19,425
8/8/2020,Andhra Pradesh,206960,1842,120464
8/8/2020,Arunachal Pradesh,2049,3,1326
8/8/2020,Assam,55496,132,38809
8/8/2020,Bihar,71304,369,44482
8/8/2020,Chandigarh,1374,23,820
8/8/2020,Chhattisgarh,11408,87,8319
8/8/2020,Dadra and Nagar Haveli and Daman and Diu,1437,2,1014
8/8/2020,Delhi,142723,4082,128232
8/8/2020,Goa,7947,70,5595
8/8/2020,Gujarat,68768,2605,51720
8/8/2020,Haryana,40054,467,33444
8/8/2020,Himachal Pradesh,3150,14,1954
8/8/2020,Jammu and Kashmir,23927,449,16218
8/8/2020,Jharkhand,16465,151,7391
8/8/2020,Karnataka,164924,2998,84232
8/8/2020,Kerala,31700,102,19147
8/8/2020,Ladakh,1614,9,1194
8/8/2020,Madhya Pradesh,37298,962,27621
8/8/2020,Maharashtra,490262,17092,327281
8/8/2020,Manipur,3466,10,1926
8/8/2020,Meghalaya,1006,5,411
8/8/2020,Mizoram,566,0,289
8/8/2020,Nagaland,2657,7,824
8/8/2020,Odisha,42550,247,28698
8/8/2020,Puducherry,4862,75,2914
8/8/2020,Punjab,21930,539,14040
8/8/2020,Rajasthan,50157,767,36195
8/8/2020,Sikkim,854,1,406
8/8/2020,Tamil Nadu,285024,4690,227575
8/8/2020,Telengana,77513,615,54330
8/8/2020,Tripura,5999,37,4084
8/8/2020,Uttarakhand,8901,112,5731
8/8/2020,Uttar Pradesh,113378,1981,66834
8/8/2020,West Bengal,89666,1954,63060
9/8/2020,Andaman and Nicobar Islands,1351,20,500
9/8/2020,Andhra Pradesh,217040,1939,129615
9/8/2020,Arunachal Pradesh,2117,3,1430
9/8/2020,Assam,57714,140,40591
9/8/2020,Bihar,75294,382,48243
9/8/2020,Chandigarh,1426,24,872
9/8/2020,Chhattisgarh,11743,89,8582
9/8/2020,Dadra and Nagar Haveli and Daman and Diu,1456,2,1037
9/8/2020,Delhi,144127,4098,129362
9/8/2020,Goa,8206,72,5802
9/8/2020,Gujarat,69869,2628,52855
9/8/2020,Haryana,40843,474,34031
9/8/2020,Himachal Pradesh,3264,14,2081
9/8/2020,Jammu and Kashmir,24390,459,16667
9/8/2020,Jharkhand,17094,155,8123
9/8/2020,Karnataka,172102,3091,89238
9/8/2020,Kerala,33120,106,20862
9/8/2020,Ladakh,1639,9,1214
9/8/2020,Madhya Pradesh,38157,977,28353
9/8/2020,Maharashtra,503084,17367,338362
9/8/2020,Manipur,3635,11,1927
9/8/2020,Meghalaya,1023,6,423
9/8/2020,Mizoram,593,0,296
9/8/2020,Nagaland,2688,7,896
9/8/2020,Odisha,44193,259,30242
9/8/2020,Puducherry,5123,80,3054
9/8/2020,Punjab,22928,562,14880
9/8/2020,Rajasthan,51328,778,37163
9/8/2020,Sikkim,860,1,470
9/8/2020,Tamil Nadu,290907,4808,232618
9/8/2020,Telengana,79495,627,55999
9/8/2020,Tripura,6146,41,4176
9/8/2020,Uttarakhand,9402,117,5963
9/8/2020,Uttar Pradesh,118038,2028,69833
9/8/2020,West Bengal,92615,2005,65124
10/8/2020,Andaman and Nicobar Islands,1490,20,648
10/8/2020,Andhra Pradesh,227860,2036,138712
10/8/2020,Arunachal Pradesh,2155,3,1482
10/8/2020,Assam,58837,145,42325
10/8/2020,Bihar,79451,387,51158
10/8/2020,Chandigarh,1515,25,904
10/8/2020,Chhattisgarh,12148,96,8809
10/8/2020,Dadra and Nagar Haveli and Daman and Diu,1564,2,1121
10/8/2020,Delhi,145427,4111,130587
10/8/2020,Goa,8712,75,5995
10/8/2020,Gujarat,70965,2652,54166
10/8/2020,Haryana,41635,483,34781
10/8/2020,Himachal Pradesh,3371,15,2181
10/8/2020,Jammu and Kashmir,24897,472,17003
10/8/2020,Jharkhand,18138,177,8838
10/8/2020,Karnataka,178087,3198,93908
10/8/2020,Kerala,34331,108,21832
10/8/2020,Ladakh,1688,9,1222
10/8/2020,Madhya Pradesh,39025,996,29020
10/8/2020,Maharashtra,515332,17757,351710
10/8/2020,Manipur,3753,11,2044
10/8/2020,Meghalaya,1062,6,490
10/8/2020,Mizoram,620,0,298
10/8/2020,Nagaland,2781,8,904
10/8/2020,Odisha,45927,272,31785
10/8/2020,Puducherry,5382,87,3201
10/8/2020,Punjab,23903,586,15319
10/8/2020,Rajasthan,52497,789,38235
10/8/2020,Sikkim,866,1,494
10/8/2020,Tamil Nadu,296901,4927,238638
